"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","Cu","Ni","NH3N","HW17logic"
"563","5","1","1","1","1","0","0","0","0","1","0","1",15077.31,7.802903226,67506.768,430.1212475,27.9595147,1.299238384,2.994292139,984.5961,"1"
"564","4","1","1","1","1","0","0","0","0","1","1","1",1547.813657,7.769666667,4551,28.99682292,0.453337067,0.274490131,0.034796314,17.854762,"0"
"565","4","1","1","1","1","0","0","0","0","1","1","1",1.161345,7.769666667,4,0.025486111,0.000398451,0.000241257,3.06e-05,0.01,"0"
"566","4","1","1","1","1","0","0","0","0","1","1","1",2483.738484,7.769666667,6711,42.75932292,0.668500342,0.404768901,0.051311374,23.925936,"0"
"567","4","1","1","1","1","0","0","0","0","1","1","1",3353.736558,7.769666667,10098,64.3396875,1.005888311,0.60905325,0.077207906,38.69864463,"0"
"568","4","1","1","1","1","0","0","0","0","1","1","1",2797.437416,7.769666667,8423,53.66737847,0.83903716,0.508026889,0.064401089,32.27952899,"0"
"569","4","1","1","1","1","0","0","0","0","1","1","1",5927.99008,7.769666667,17849,113.7253993,1.777985786,1.076548965,0.136470976,59.669085,"0"
"570","4","1","1","1","1","0","0","0","0","1","1","1",53203.7343,7.769666667,130366,830.6305903,12.98609978,7.862926911,0.996760339,139.770837,"0"
"571","4","1","1","1","1","0","0","0","0","1","1","1",3641.683636,7.769666667,10965,69.86380208,1.092252459,0.6613457,0.083836868,42.02125553,"0"
"572","4","1","1","1","1","0","0","0","0","1","1","1",3198.266803,7.795882353,9234,58.8346875,0.919823001,0.556941742,0.070601882,55.457462,"0"
"573","4","1","1","1","1","0","0","0","0","1","1","1",6369.554733,7.769666667,18532,118.0771528,1.84602121,1.117743595,0.141693099,71.020329,"0"
"574","4","1","1","1","1","0","0","0","0","1","1","1",3664.029928,7.769666667,12715,81.01397569,1.266574557,0.76689563,0.097217125,54.888208,"0"
"575","4","1","1","1","1","0","0","0","0","1","1","1",2607.465411,7.769666667,7851,50.02286458,0.782058738,0.47352714,0.060027656,30.0874489,"0"
"576","4","1","1","1","1","0","0","0","0","1","1","1",2586.750733,7.769666667,7982,50.85753472,0.795107992,0.481428306,0.061029264,37.237072,"0"
"577","4","1","1","1","1","0","0","0","0","1","1","1",3332.795644,7.769666667,9958,63.44767361,0.991942543,0.600609255,0.076137486,48.616795,"0"
"578","4","1","1","1","1","0","0","0","0","1","1","1",2759.873875,7.769666667,8986,57.25454861,0.89511907,0.541983809,0.068705709,25.497287,"0"
"579","4","1","1","1","1","0","0","0","0","1","1","1",3192.644513,7.734137931,9773,62.26894097,0.973514207,0.58945112,0.074723001,43.74772,"0"
"580","4","1","1","1","1","0","0","0","0","1","1","1",3083.376311,7.769666667,10958,69.81920139,1.091555171,0.660923501,0.083783347,25.355941,"0"
"581","3","1","1","1","1","0","0","0","0","1","1","0",17.974786,7.493988095,113,0.719982639,0.011256227,0.00681551,0.000863982,0.51423,"0"
"582","3","1","1","1","1","0","0","0","0","1","1","0",164.735959,7.493988095,1023,6.518072917,0.101903718,0.061701473,0.007821716,8.680286,"1"
"583","3","1","1","1","1","0","0","0","0","1","1","0",292.471588,7.493988095,3122,19.89190972,0.310990623,0.188301074,0.023870379,19.221636,"1"
"584","3","1","1","1","1","0","0","0","0","1","1","0",251.290836,7.493988095,1945,12.39262153,0.19374656,0.117311207,0.0148712,14.032143,"1"
"585","3","1","1","1","1","0","0","0","0","1","1","0",434.365213,7.493988095,2852,18.17159722,0.284095213,0.172016228,0.021805996,23.104249,"1"
"586","3","1","1","1","1","0","0","0","0","1","1","0",361.856641,7.493988095,2668,16.99923611,0.26576649,0.160918407,0.020399158,19.680549,"1"
"587","3","1","1","1","1","0","0","0","0","1","1","0",309.107639,7.493988095,2114,13.46940972,0.210581094,0.127504315,0.016163351,23.922666,"1"
"588","3","1","1","1","1","0","0","0","0","1","1","0",371.317138,7.493988095,2488,15.85236111,0.247836217,0.150061842,0.019022903,16.534795,"1"
"589","3","1","1","1","1","0","0","0","0","1","1","0",428.87948,7.493988095,2633,16.77623264,0.262280048,0.158807408,0.020131552,19.004918,"1"
"590","3","1","1","1","1","0","0","0","0","1","1","0",316.064591,7.493988095,2021,12.87685764,0.20131712,0.12189509,0.015452285,19.587071,"1"
"591","3","1","1","1","1","0","0","0","0","1","1","0",458.0668912,7.493988095,2929,18.66220486,0.291765386,0.176660425,0.022394727,21.14143746,"1"
"592","3","1","1","1","1","0","0","0","0","1","1","0",385.93828,7.493988095,2427,15.46369792,0.241759847,0.146382673,0.018556505,23.722646,"1"
"593","3","1","1","1","1","0","0","0","0","1","1","0",96.17997203,7.493988095,615,3.918489583,0.061261766,0.037093261,0.004702205,4.439052248,"1"
"594","3","1","1","1","1","0","0","0","0","1","1","0",328.257957,7.493988095,2212,14.09381944,0.220343132,0.133415111,0.016912645,20.492311,"1"
"595","3","1","1","1","1","0","0","0","0","1","1","0",394.368757,7.493988095,2545,16.21553819,0.253514137,0.153499754,0.019458717,21.044762,"1"
"596","3","1","1","1","1","0","0","0","0","1","1","0",488.4065897,7.493988095,3123,19.89828125,0.311090235,0.188361388,0.023878024,22.54172386,"1"
"597","3","1","1","1","1","0","0","0","0","1","1","0",476.131703,7.493988095,2568,16.36208333,0.255805227,0.154886982,0.019634572,16.652186,"1"
"598","3","1","1","1","1","0","0","0","0","1","1","0",501.854646,7.493988095,2901,18.48380208,0.288976232,0.174971626,0.022180643,19.385598,"1"
"599","3","1","1","1","1","0","0","0","0","1","1","0",360.666356,7.493988095,1834,11.68538194,0.182689559,0.110616326,0.014022509,11.536508,"1"
"600","3","1","1","1","1","0","0","0","0","1","1","0",568.116969,7.493988095,3212,20.46534722,0.319955759,0.193729356,0.024558506,16.126316,"1"
"601","5","1","1","1","1","0","1","0","0","1","1","1",204.915452,7.4715,9705,61.83567708,0.966740549,0.585349751,0.074203083,3.965552,"0"
"602","5","1","1","1","1","0","1","0","0","1","1","1",1545.381232,7.4715,64824,413.0279167,6.457288957,3.909810641,0.495635305,25.744777,"1"
"603","5","1","1","1","1","0","1","0","0","1","1","1",2084.465518,7.4715,78845,502.3631076,7.853957605,4.755476675,0.602837925,39.030069,"1"
"604","5","1","1","1","1","0","1","0","0","1","1","1",1173.527462,7.4715,58228,371.0013194,5.800244067,3.511977879,0.445203205,34.348247,"1"
"605","5","1","1","1","1","0","1","0","0","1","1","1",1706.292062,7.4715,72877,464.3378299,7.259469445,4.395521259,0.557207425,28.233729,"1"
"606","5","1","1","1","1","0","1","0","0","1","1","1",1842.870056,7.4715,83619,532.7807813,8.329508288,5.043416883,0.639339266,51.147153,"1"
"607","5","1","1","1","1","0","1","0","0","1","1","1",2183.728172,7.520666667,80202,511.0092708,7.989131941,4.837323106,0.613213359,39.108191,"1"
"608","5","1","1","1","1","0","1","0","0","1","1","1",16190.37564,7.248181818,72504,461.96125,7.222313935,4.373024046,0.554355519,729.404824,"1"
"609","5","1","1","1","1","0","1","0","0","1","1","1",1394.381539,7.4715,63044,401.6865972,6.27997848,3.802451284,0.482025672,23.866729,"1"
"610","5","1","1","1","1","0","1","0","0","1","1","1",1998.775575,7.4715,68181,434.4171354,6.791688547,4.112285563,0.521302461,41.353729,"1"
"611","5","1","1","1","1","0","1","0","0","1","1","1",1923.900322,7.4715,76021,484.3699132,7.572651546,4.585149246,0.581246013,34.850333,"1"
"612","5","1","1","1","1","0","1","0","0","1","1","1",1914.378128,7.4715,73497,468.2881771,7.321229274,4.432916091,0.561947859,40.460536,"1"
"613","5","1","1","1","1","0","1","0","0","1","1","1",1889.309315,7.4715,86047,548.2508507,8.571367748,5.18985987,0.657903417,52.628659,"1"
"614","5","1","1","1","1","0","1","0","0","1","1","1",1921.955411,7.4715,76919,490.0915451,7.662103685,4.639311439,0.588111996,64.190817,"1"
"615","5","1","1","1","1","0","1","0","0","1","1","1",1448.57209,7.4715,64883,413.4038368,6.463166102,3.913369182,0.496086411,35.85625,"1"
"616","5","1","1","1","1","0","1","0","0","1","1","1",1563.62,7.491666667,66791,425.5607118,6.653226995,4.028448762,0.510674714,52.21,"1"
"617","5","1","1","1","1","0","1","0","0","1","1","1",2083.601095,7.36875,67530,430.2692708,6.726840727,4.073020989,0.516325006,29.099648,"1"
"618","5","1","1","1","1","0","1","0","0","1","1","1",2034.45126,7.165806452,67482,429.9634375,6.72205932,4.070125905,0.515958004,41.877094,"1"
"619","5","1","1","1","1","0","1","0","0","1","1","1",1951.749541,7.4715,76214,485.5996181,7.591876783,4.596789896,0.582721664,43.49776,"1"
"620","5","1","1","1","1","0","1","0","0","1","1","1",1950.334096,7.4715,74114,472.2194097,7.382690265,4.470129981,0.566665356,49.578078,"1"
"621","5","1","1","1","1","0","1","0","0","1","1","1",1933.808364,7.4715,69274,441.3812153,6.900565149,4.178209033,0.529659388,40.469319,"1"
"622","5","1","1","1","1","0","1","0","0","1","1","1",1877.287382,7.4715,76208,485.5613889,7.591279107,4.59642801,0.582675789,41.466264,"1"
"623","5","1","1","1","1","0","1","0","0","1","1","1",2054.08,7.522580645,77441,493.4174826,7.714101476,4.670795475,0.592103136,77.49,"1"
"624","5","1","1","1","1","0","1","0","0","1","1","1",1971.724937,7.4715,69495,442.7893229,6.922579539,4.191538481,0.531349123,37.851417,"1"
"625","4","1","1","1","1","0","0","0","0","1","1","1",92.326,7.493988095,1536.469,9.789654913,0.153051714,0.092670968,0.011747629,3.064189724,"0"
"626","4","1","1","1","1","0","0","0","0","1","1","1",328.6541735,7.493988095,4377.338,27.89033066,0.436038139,0.264015838,0.033468519,8.729752517,"1"
"627","4","1","1","1","1","0","0","0","0","1","1","1",394.0022761,7.493988095,5247.708,33.43591729,0.522737982,0.316511548,0.040123247,10.46553684,"1"
"628","4","1","1","1","1","0","0","0","0","1","1","1",381.9,7.493988095,3690.681449,23.51527937,0.367638476,0.222600666,0.028218438,7.360349068,"0"
"629","4","1","1","1","1","0","0","0","0","1","1","1",338.451,7.493988095,4762.685,30.34557977,0.474423566,0.287257752,0.036414828,9.498252446,"0"
"630","4","1","1","1","1","0","0","0","0","1","1","1",368.4268921,7.493988095,4907.07,31.26553281,0.488806135,0.295966224,0.037518776,9.786200353,"1"
"631","4","1","1","1","1","0","0","0","0","1","1","1",60.50726609,7.493988095,805.895,5.134782378,0.080277318,0.048606949,0.006161761,1.607201433,"1"
"632","4","1","1","1","1","0","0","0","0","1","1","1",423.9945903,7.493988095,5647.175,35.98113238,0.562529939,0.340605099,0.043177516,11.26219638,"1"
"633","4","1","1","1","1","0","0","0","0","1","1","1",957.188,7.493988095,3633.921,23.15362859,0.361984418,0.219177203,0.027784456,7.24715135,"0"
"634","4","1","1","1","1","0","0","0","0","1","1","1",177.217,7.493988095,5403.788,34.43038535,0.53828552,0.325925395,0.041316613,10.77680816,"0"
"635","4","1","1","1","1","0","0","0","0","1","1","1",325.266,7.493988095,4112.159,26.2007353,0.409622962,0.248021767,0.031440997,8.20090438,"0"
"636","4","1","1","1","1","0","0","0","0","1","1","1",323.8469731,7.493988095,4313.311,27.48238085,0.429660241,0.260154098,0.032978977,8.602063071,"1"
"637","4","1","1","1","1","0","0","0","0","1","1","1",402.576,7.493988095,3869.37,24.65379844,0.385438112,0.233378132,0.029584666,7.716708761,"1"
"638","4","1","1","1","1","0","0","0","0","1","1","1",192.894,7.493988095,4190.228,26.6981541,0.41739962,0.25273044,0.032037902,8.356597875,"0"
"639","4","1","1","1","1","0","0","0","0","1","1","1",987.289,7.493988095,4948.199,31.52758738,0.492903103,0.298446889,0.037833243,9.868224175,"0"
"640","4","1","1","1","1","0","0","0","0","1","1","1",74.057,7.493988095,3061.626,19.5072351,0.30497661,0.184659662,0.023408767,6.105819856,"1"
"641","4","1","1","1","1","0","0","0","0","1","1","1",51.38209,7.562381,1050,6.690104167,0.157183,0.063329958,0.008028154,7.485332,"0"
"642","4","1","1","1","1","0","0","0","0","1","1","1",167.532812,7.895789474,3434,21.87982639,0.217327,0.207119119,0.026255887,26.18622,"0"
"643","4","1","1","1","1","0","0","0","0","1","1","1",51.854785,7.625731567,6632,42.25597222,0.24324,0.400004075,0.050707351,0.783567,"0"
"644","4","1","1","1","1","0","0","0","0","1","1","1",545.186744,7.575806452,8648,55.10097222,1.203703,0.521597594,0.066121408,50.512207,"0"
"645","4","1","1","1","1","0","0","0","0","1","1","1",452.234513,7.4568,8011,51.04230903,1.318932,0.48317742,0.061250994,50.259327,"0"
"646","4","1","1","1","1","0","0","0","0","1","1","1",684.732234,7.507741935,6437,41.01352431,0.796716,0.388242797,0.049216408,73.718487,"0"
"647","4","1","1","1","1","0","0","0","0","1","1","1",501.359625,7.875686808,4942,31.48809028,1.022786,0.298073001,0.037785846,22.680527,"0"
"648","4","1","1","1","1","0","0","0","0","1","1","1",366.775524,7.722903226,7769,49.50039931,1.450761,0.468581372,0.059400696,3.589499,"0"
"649","4","1","1","1","1","0","0","0","0","1","1","1",251.718732,7.651785714,4227,26.93244792,0.796861,0.254948315,0.032319055,17.028505,"0"
"650","4","1","1","1","1","0","0","0","0","1","1","1",584.584731,7.741666667,6854,43.67045139,1.34721,0.413393838,0.052404733,22.727563,"0"
"651","4","1","1","1","1","0","0","0","0","1","1","1",423.888249,7.599677419,9318,59.36989583,2.429935,0.562008138,0.071244135,33.65384,"0"
"652","4","1","1","1","1","0","0","0","0","1","1","1",717.239568,7.683225806,6424,40.93069444,1.014604,0.387458712,0.049117012,60.860753,"0"
"653","4","1","1","1","1","0","0","0","0","1","1","1",356.2888984,7.625731567,5983,38.12085069,0.944952636,0.36086013,0.045745187,27.45803178,"0"
"654","4","1","1","1","1","0","0","0","0","1","1","1",549.545671,7.330645161,6957,44.32671875,0.68688,0.419606205,0.053192256,22.379319,"0"
"655","4","1","1","1","1","0","0","0","0","1","1","1",100.8185033,7.625731567,1693,10.78699653,0.267391745,0.102112017,0.012944443,7.769755607,"0"
"656","4","1","1","1","1","0","0","0","0","1","1","1",453.6534896,7.625731567,7618,48.53829861,1.203183884,0.459473921,0.05824617,34.96160556,"0"
"657","4","1","1","1","1","0","0","0","0","1","1","1",12452.42503,7.625731567,209108,1332.337431,33.02643419,12.61219122,1.59881074,959.6680777,"0"
"658","4","1","1","1","1","0","0","0","0","1","1","0",781.31693,7.493988095,4836,30.81270833,0.481726666,0.291679691,0.036975385,20.998192,"0"
"659","4","1","1","1","1","0","0","0","0","1","1","0",1677.995146,7.493988095,9932,63.28201389,0.989352615,0.599041085,0.075938693,33.36177516,"0"
"660","4","1","1","1","1","0","0","0","0","1","1","0",1682.41782,7.493988095,7345,46.79887153,0.731654748,0.443008132,0.05615885,23.442137,"1"
"661","4","1","1","1","1","0","0","0","0","1","1","0",545.8721623,7.493988095,3231,20.58640625,0.321848399,0.194875327,0.024703777,10.85298989,"0"
"662","4","1","1","1","1","0","0","0","0","1","1","0",1665.418455,7.493988095,7213,45.95782986,0.718505881,0.435046652,0.055149597,66.463653,"0"
"663","4","1","1","1","1","0","0","0","0","1","1","0",1956.791227,7.493988095,8371,53.33605903,0.833857304,0.504890548,0.064003504,31.248855,"0"
"664","4","1","1","1","1","0","0","0","0","1","1","0",1417.138873,7.493988095,8388,53.444375,0.835550718,0.50591589,0.064133484,28.17545006,"0"
"665","4","1","1","1","1","0","0","0","0","1","1","0",916.046256,7.493988095,8524,54.31090278,0.849098036,0.514118627,0.065173321,22.66934,"1"
"666","4","1","1","1","1","0","0","0","0","1","1","0",1211.697663,7.493988095,7172,45.69659722,0.714421764,0.432573768,0.054836116,24.09088315,"0"
"667","4","1","1","1","1","0","0","0","0","1","1","0",1052.398605,7.493988095,8439,53.76932292,0.840630962,0.508991917,0.064523423,40.191045,"1"
"668","4","1","1","1","1","0","0","0","0","1","1","0",2951.175391,7.493988095,13380,85.25104167,1.332816954,0.807004603,0.102301623,61.694482,"1"
"669","4","1","1","1","1","0","0","0","0","1","1","0",1041.732365,7.493988095,8659,55.17105903,0.86254574,0.522261051,0.066205512,20.878991,"0"
"670","4","1","1","1","1","0","0","0","0","1","1","0",1703.018219,7.493988095,10391,66.20654514,1.035074811,0.626725324,0.079448144,22.480121,"1"
"671","4","1","1","1","1","0","0","0","0","1","1","0",2119.778084,7.493988095,8854,56.41350694,0.881970203,0.534022328,0.067696455,44.613414,"1"
"672","4","1","1","1","1","0","0","0","0","1","1","0",1496.427039,7.493988095,8600,54.79513889,0.856668595,0.51870251,0.065754406,28.011397,"1"
"673","4","1","1","1","1","0","0","0","0","1","1","0",2075.540025,7.493988095,10350,65.9453125,1.030990693,0.624252439,0.079134663,29.734914,"0"
"674","4","1","1","1","1","0","0","0","0","1","1","0",1869.191545,7.493988095,14020,89.32881944,1.396569036,0.84560572,0.107194974,48.521797,"1"
"675","4","1","1","1","1","0","0","0","0","1","1","0",1105.683933,7.493988095,10975,69.92751736,1.093248585,0.661948843,0.083913326,4.340423,"1"
"676","4","1","1","1","1","0","0","0","0","1","1","0",1194.373855,7.493988095,14260,90.85798611,1.420476066,0.860081139,0.10902998,14.087031,"0"
"677","4","1","1","1","1","0","0","0","0","1","1","0",3415.779289,7.493988095,16710,106.4682292,1.664527003,1.00785104,0.12776234,73.889079,"1"
"678","2","1","1","1","1","0","0","0","0","1","0","0",83.463712,7.493988095,414,2.6378125,0.041239628,0.024970098,0.003165387,2.455919,"0"
"679","2","1","1","1","1","0","0","0","0","1","0","0",75.67927,7.493988095,484,3.083819444,0.048212512,0.029192095,0.003700597,0.92807,"0"
"680","2","1","1","1","1","0","0","0","0","1","0","0",78.404093,7.493988095,407,2.593211806,0.040542339,0.024547898,0.003111866,1.307415,"0"
"681","2","1","1","1","1","0","0","0","0","1","0","0",91.409167,7.493988095,486,3.0965625,0.048411737,0.029312723,0.003715889,0.801746,"0"
"682","2","1","1","1","1","0","0","0","0","1","0","0",78.235581,7.493988095,456,2.905416667,0.045423358,0.027503296,0.003486513,0.478069,"0"
"683","2","1","1","1","1","0","0","0","0","1","0","0",81.74186,7.493988095,570,3.631770833,0.056779198,0.03437912,0.004358141,0.697731,"0"
"684","2","1","1","1","1","0","0","0","0","1","0","0",123.08246,7.493988095,644,4.103263889,0.064150532,0.038842374,0.004923935,2.598704,"0"
"685","2","1","1","1","1","0","0","0","0","1","0","0",147.563273,7.493988095,738,4.7021875,0.073514119,0.044511913,0.005642646,4.681303,"0"
"686","2","1","1","1","1","0","0","0","0","1","0","0",125.16672,7.493988095,706,4.498298611,0.070326515,0.042581857,0.005397978,2.680221,"0"
"687","2","1","1","1","1","0","0","0","0","1","0","0",94.61203125,7.493988095,499,3.179392361,0.049706701,0.030096808,0.003815285,1.748662889,"0"
"688","2","1","1","1","1","0","0","0","0","1","0","0",196.9977965,7.493988095,1039,6.620017361,0.10349752,0.062666501,0.00794405,3.64100349,"0"
"689","2","1","1","1","1","0","0","0","0","1","0","0",167.9884964,7.493988095,886,5.645173611,0.088256788,0.053438421,0.006774233,3.10484032,"0"
"690","2","1","1","1","1","0","0","0","0","1","0","0",166.6612735,7.493988095,879,5.600572917,0.087559499,0.053016222,0.006720712,3.080309978,"0"
"691","2","1","1","1","1","0","0","0","0","1","0","0",142.64065,7.493988095,616,3.924861111,0.061361378,0.037153575,0.00470985,3.731736,"0"
"692","2","1","1","1","1","0","0","0","0","1","0","0",170.0741323,7.493988095,897,5.715260417,0.089352527,0.054101878,0.006858337,3.143387998,"0"
"693","4","1","1","1","1","0","0","0","0","1","1","1",1476.461566,7.13,9534,60.74614583,0.949706789,0.575036015,0.072895641,101.9709055,"0"
"694","4","1","1","1","1","0","0","0","0","1","1","1",184.503045,7.13,967,6.161267361,0.096325411,0.058323875,0.007393548,11.821575,"0"
"695","4","1","1","1","1","0","0","0","0","1","1","1",1345.00982,7.13,6204,39.52895833,0.61799674,0.374189578,0.047434923,49.646915,"0"
"696","4","1","1","1","1","0","0","0","0","1","1","1",276.4300289,7.13,1785,11.37317708,0.17780854,0.107660928,0.013647862,19.0914691,"0"
"697","4","1","1","1","1","0","0","0","0","1","1","1",1467.311059,7.13,5678,36.17753472,0.565600498,0.342464285,0.0434132,64.738642,"0"
"698","4","1","1","1","1","0","0","0","0","1","1","1",308.1864,7.13,5046,32.15072917,0.502645318,0.304345682,0.038581016,43.421493,"0"
"699","4","1","1","1","1","0","0","0","0","1","1","1",1923.067376,7.13,8188,52.17006944,0.815628193,0.493853041,0.062604311,142.997164,"0"
"700","4","1","1","1","1","0","0","0","0","1","1","1",391.844056,7.116363636,4949,31.53269097,0.492982893,0.2984952,0.037839367,65.801677,"0"
"701","4","1","1","1","1","0","0","0","0","1","1","1",1507.898707,7.13,9737,62.03956597,0.969928153,0.587279807,0.07444775,104.1420922,"0"
"702","4","1","1","1","1","0","0","0","0","1","1","1",249.867519,7.341923077,5175,32.97265625,0.515495347,0.31212622,0.039567332,57.447913,"0"
"703","4","1","1","1","1","0","0","0","0","1","1","1",1306.563166,7.13,9267,59.04494792,0.923110218,0.558932112,0.070854196,69.713755,"0"
"704","4","1","1","1","1","0","0","0","0","1","1","1",1615.477871,7.13,9704,61.82930556,0.966640936,0.585289437,0.074195437,141.487732,"0"
"705","4","1","1","1","1","0","0","0","0","1","1","1",2083.186215,7.13,8429,53.70560764,0.839634836,0.508388774,0.064446964,102.204545,"0"
"706","4","1","1","1","1","0","0","0","0","1","1","1",1032.843768,7.13,8838,56.3115625,0.880376401,0.5330573,0.067574121,64.45343,"0"
"707","4","1","1","1","1","0","0","0","0","1","1","1",997.832831,7.13,9660,61.54895833,0.96225798,0.58263561,0.073859019,99.400973,"0"
"708","4","1","1","1","1","0","0","0","0","1","1","1",1290.316527,7.13,8332,53.08756944,0.829972411,0.502538292,0.063705315,89.11491345,"0"
"709","4","1","1","1","1","0","0","0","0","1","1","1",2152.47841,7.13,9166,58.40142361,0.913049343,0.552840373,0.070081964,72.037514,"0"
"710","4","1","1","1","1","0","0","0","0","1","1","1",1483.784141,7.13,10358,65.99628472,1.031787594,0.624734953,0.07919583,96.322739,"0"
"711","5","1","1","1","1","0","0","0","0","1","0","0",170.869266,7.493988095,7715,49.15633681,0.76851142,0.465324403,0.058987819,0.429365,"1"
"712","5","1","1","1","1","0","0","0","0","1","0","0",246.073347,7.493988095,9982,63.60059028,0.994333246,0.602056797,0.076320986,2.593756,"0"
"713","5","1","1","1","1","0","0","0","0","1","0","0",473.547351,7.493988095,17936,114.2797222,1.786652085,1.081796305,0.137136166,8.923748,"1"
"714","5","1","1","1","1","0","0","0","0","1","0","0",950.354149,7.493988095,33564,213.8539583,3.343398225,2.024387331,0.256625685,14.216064,"1"
"715","5","1","1","1","1","0","0","0","0","1","0","0",514.442554,7.493988095,19920,126.9208333,1.984283537,1.201459768,0.152305555,17.856772,"1"
"716","5","1","1","1","1","0","0","0","0","1","0","0",31291.66159,7.493988095,722360,4602.536806,71.95617751,43.56859828,5.523064284,37.946614,"1"
"717","5","1","1","1","1","0","0","0","0","1","0","0",721.021934,7.493988095,22910,145.9717014,2.282125293,1.381799361,0.17516668,20.834258,"1"
"718","5","1","1","1","1","0","0","0","0","1","0","0",621.656844,7.493988095,28567,182.015434,2.845633926,1.722997047,0.218419316,5.391044,"1"
"719","5","1","1","1","1","0","0","0","0","1","0","0",374.293161,7.493988095,15717,100.1413021,1.565611664,0.947958994,0.12017,19.939812,"1"
"720","5","1","1","1","1","0","0","0","0","1","0","0",708.666445,7.493988095,26033,165.8699826,2.593215528,1.570160749,0.199044704,3.99697,"1"
"721","5","1","1","1","1","0","0","0","0","1","0","0",7928.929372,7.493988095,669394,4265.062465,66.68009509,40.37399396,5.118093601,56.3964,"1"
"722","5","1","1","1","1","0","0","0","0","1","0","0",685.216581,7.493988095,26881,171.2730382,2.677687036,1.62130723,0.205528394,3.928344,"1"
"723","5","1","1","1","1","0","0","0","0","1","0","0",1080.543301,7.493988095,33214,211.6239236,3.308533806,2.003277345,0.253949633,24.435174,"1"
"724","5","1","1","1","1","0","0","0","0","1","0","0",729.765543,7.493988095,23301,148.4629688,2.32107383,1.405382231,0.178156211,18.897014,"1"
"725","5","1","1","1","1","0","0","0","0","1","0","0",29041.79433,7.493988095,693583,4419.183351,69.08962493,41.83293524,5.303039337,127.747593,"1"
"726","5","1","1","1","1","0","0","0","0","1","0","0",778.270611,7.493988095,29838,190.1136458,2.972241576,1.799656453,0.228137206,7.135356,"1"
"727","5","1","1","1","1","0","0","0","0","1","0","0",922.516969,7.493988095,31084,198.0525694,3.096358909,1.874808003,0.237663949,12.800894,"1"
"728","5","1","1","1","1","0","0","0","0","1","0","0",458.951148,7.493988095,24624,156.8925,2.452861336,1.485177978,0.188271686,27.760848,"1"
"729","5","1","1","1","1","0","0","0","0","1","0","0",511.521895,7.493988095,20993,133.7574826,2.091167886,1.266176953,0.160509564,11.846344,"1"
"730","5","1","1","1","1","0","0","0","0","1","0","0",707.307365,7.493988095,24440,155.7201389,2.434532613,1.474080157,0.186864847,11.468072,"1"
"731","5","1","1","1","1","0","0","0","0","1","0","0",803.637664,7.493988095,24982,159.1735069,2.488522657,1.506770478,0.191008904,13.006958,"1"
"732","5","1","1","1","1","0","0","0","0","1","0","0",859.416789,7.493988095,27316,174.0446528,2.721018529,1.647543926,0.208854344,18.693522,"1"
"733","1","1","1","1","1","0","1","0","0","1","0","1",106.0833532,7.493988095,1386,8.8309375,0.138063102,0.083595544,0.010597164,10.52586824,"0"
"734","1","1","1","1","1","0","1","0","0","1","0","1",59.437886,7.493988095,754,4.804131944,0.075107921,0.045476941,0.005764979,6.101907,"0"
"735","1","1","1","1","1","0","1","0","0","1","0","1",59.296442,7.493988095,711,4.53015625,0.070824578,0.042883428,0.005436207,4.769251,"0"
"736","1","1","1","1","1","0","1","0","0","1","0","1",74.24303939,7.493988095,970,6.180381944,0.096624249,0.058504818,0.007416485,7.366588886,"1"
"737","1","1","1","1","1","0","1","0","0","1","0","1",40.985086,7.493988095,552,3.517083333,0.05498617,0.033293463,0.004220515,6.26428,"1"
"738","1","1","1","1","1","0","1","0","0","1","0","1",69.483351,7.493988095,971,6.186753472,0.096723861,0.058565132,0.007424131,6.803552,"1"
"739","1","1","1","1","1","0","1","0","0","1","0","1",38.707524,7.493988095,748,4.765902778,0.074510245,0.045115056,0.005719104,3.996229,"1"
"740","1","1","1","1","1","0","1","0","0","1","0","1",69.7158,7.493988095,813,5.180052083,0.080985066,0.049035481,0.006216085,6.251279,"0"
"741","1","1","1","1","1","0","1","0","0","1","0","1",71.33454919,7.493988095,932,5.938263889,0.092838969,0.056212877,0.007125943,7.078000868,"1"
"742","1","1","1","1","1","0","1","0","0","1","0","1",85.03849,7.493988095,886,5.645173611,0.088256788,0.053438421,0.006774233,6.644728,"1"
"743","1","1","1","1","1","0","1","0","0","1","0","1",38.80538245,7.493988095,507,3.230364583,0.050503602,0.030579322,0.003876452,3.850371717,"1"
"744","1","1","1","1","1","0","1","0","0","1","0","1",39.794121,7.493988095,733,4.670329861,0.073016056,0.044210342,0.005604416,3.397669,"1"
"745","1","1","1","1","1","0","1","0","0","1","0","1",53.089593,7.493988095,751,4.785017361,0.074809083,0.045295998,0.005742042,6.271712,"1"
"746","1","1","1","1","1","0","1","0","0","1","0","1",120.460227,7.493988095,1041,6.632760417,0.103696745,0.062787129,0.007959341,9.477397,"1"
"747","1","1","1","1","1","0","1","0","0","1","0","1",89.01510805,7.493988095,1163,7.410086806,0.115849486,0.070145467,0.008892137,8.832312242,"1"
"748","1","1","1","1","1","0","1","0","0","1","0","1",98.96520612,7.493988095,1293,8.238385417,0.128799127,0.077986319,0.009886099,9.819587041,"1"
"749","1","1","1","1","1","0","1","0","0","1","0","1",690.5368056,7.493988095,9022,57.48392361,0.898705124,0.544155122,0.06898096,68.51687106,"1"
