"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","Cr6","water","N","P","Cu","Cr","Zn","Ni","NH3N","HW17"
"127","4","1","0","1","0","0","0","0","0","0","1","0",36.8049010310574,7.443790067,0.00186930464054392,321.072301892946,2.6412478741494,0.041628223986008,0.0473342663426682,0.00855274612779004,0.00306690516079096,0.00736730916429048,0.077029186322008,228.425230271542
"128","5","0","1","1","0","0","0","0","0","0","0","0",1766.53401456956,7.46818710668511,0.267659285183708,45973.4264797671,378.192744198779,5.9606265665014,6.77765851454229,1.22464335556388,0.439142157488597,1.05490242558986,9.13990813406788,634.276465790777
"129","5","0","1","1","0","0","0","0","0","0","0","0",2562.72867653675,7.56442406573826,0.470793225974082,80863.9153088925,665.213545769684,10.4843088430889,11.9214086524702,2.1540586416168,0.772419132379799,1.85549668403024,19.1614586782457,897.907505501806
"130","5","0","1","1","0","0","0","0","0","0","0","0",1925.76306856191,7.50617540479187,0.324651562217607,55762.4770285096,458.720739928485,7.22981355671771,8.22081485234731,1.48540476965582,0.532648017175343,1.27952116669036,18.6322854638454,821.910146694656
"131","5","0","1","1","0","0","0","0","0","0","0","0",2545.68488424405,7.50321800448772,0.38111883590318,65461.352435243,538.506924824195,8.48730900130335,9.65067706962014,1.74376409234668,0.625292516231651,1.50207075601444,17.3729795490183,805.068941097633
"132","5","0","1","1","0","0","0","0","0","0","0","0",3812.8622472658,7.4630838676865,0.5782636465493,99323.1422032852,817.065304689637,12.8776166041389,14.6427706632717,2.64577682107898,0.94874326906346,2.27906057134962,18.1685084620278,1019.69434055589
"133","4","1","0","1","0","0","0","0","0","0","1","0",150.733352720069,7.88448205620749,0.118132196940689,20290.5042508474,166.916457401386,2.63073971080095,2.99133911514885,0.540499873798609,0.193816656588439,0.46558422502936,4.86794103153649,187.327834415118
"134","4","1","0","1","0","0","0","0","0","0","1","0",214.758956093002,7.54319113997896,0.0542943353718662,9325.64940817421,76.715903327357,1.2091052998182,1.37483916186256,0.248417302268582,0.0890794115742005,0.213985576819484,2.23733776312535,168.364688294966
"135","4","1","0","1","0","0","0","0","0","0","1","0",163.205747416774,8.1543895193651,0.0985519341050242,16927.3788160967,139.250265588111,2.19469792923234,2.49552843771901,0.450912703147335,0.161691791000041,0.388414228493513,4.06108595850713,195.808749497487
"136","4","1","0","1","0","0","0","0","0","0","1","0",75.0102686280899,7.443790067,0.00461973516209698,793.490301952075,6.52751595397189,0.102878983417943,0.116980758533394,0.0211370498587329,0.00757948854906969,0.0182073629738411,0.190368063552735,385.965153198924
"137","5","1","0","1","0","0","0","0","0","1","1","0",736.946206259159,7.925231419,0.161033488868596,27659.2730497684,227.53440797906,3.5861281261381,4.07768404146277,0.736789653626037,0.264203775270742,0.634667382185969,6.63579911664571,149.904794745927
"138","5","0","0","1","0","0","0","0","0","1","1","0",65.124262126619,7.8649456464842,0.0481706630569354,8273.84121162995,68.0633781883688,2.09881996093318,1.21977574052627,0.220399161568938,0.0790324488135654,0.18985087312874,14.2008328045346,109.640821585437
"139","5","0","1","1","0","0","0","0","0","0","1","0",976.804730390248,6.97,0.261368918699507,44892.9867944354,369.304686943736,8.43777138487301,1.14904820169322,1.19586252795567,0.0140618809498847,1.03011074638338,2.18499976315396,155.931944431836
"140","5","1","0","1","0","0","0","0","0","1","1","0",700.43352831035,8.12567842304877,0.1517547055116,26065.5400508302,214.423828606009,3.37949468661827,3.84272704843213,0.694335682115745,0.24898029929304,0.598097717339924,6.25344300737733,126.688323770932
"141","5","1","0","0","0","0","0","0","0","0","1","0",549.10711046464,7.17263345116994,0.0522716948088889,9852.46164221228,76.2866541248419,1.25641835417911,1.43027993977846,0.267884638885392,0.0918272880154659,0.224246446355408,35.9195771952524,382.144610272554
"142","5","1","0","1","0","0","0","0","0","1","1","0",921.00487268571,7.8886497718328,0.153534373281388,26371.2175177367,216.938433490314,3.41912691244078,3.88779172288228,0.702478340045537,0.251900156827419,0.605111766434476,6.32677878378878,126.223142780722
"143","5","0","0","1","0","0","0","0","0","0","1","0",6.6111046502716,7.45800675785478,-0.000581704591872232,-251.881523035746,-1.3091618201487,-0.0364113559216156,-0.0244917447467633,0.00274363364221818,0.00150360912762547,0.0007443909676493,-0.0651930033132646,86.6932489612222
"144","5","1","1","0","0","0","0","0","0","0","1","0",88.3983474775718,7.443790067,0.0191707315163042,3292.78405569373,27.0875402051409,0.426921759671212,0.485440560008939,0.0877134126303323,0.0314529590006521,0.0755559496375438,0.789979313137872,114.338472438363
"145","5","0","0","0","0","0","0","0","0","0","1","0",106.672334703819,7.37345232120988,0.0274146940111235,3636.63342609048,39.3328046625001,0.454057282909683,0.522869736710368,0.100941478957443,0.0398818485531167,0.0779138690066215,0.914406421366407,91.8722131404797
"378","3","0","0","0","0","0","0","0","0","1","1","0",41.77250204,7.443790067,0.0090591,1556,12.80017512,0.201741215,0.229394184,0.041448837,0.014863047,0.035703847,0.3733035,73.782
"458","5","0","0","1","0","0","0","0","0","1","1","0",121.85,7.566129032,0.070941657,12185.01,100.2379575,0.701415856,1.796382021,0.32458515,0.116392272,0.279596227,5,74.447
"1271","5","1","0","1","0","0","0","0","0","1","1","0",375.79,7.464285714,0.088870989,15264.57,125.5714455,1.979108551,2.250387903,0.406618685,0.145808497,0.350259555,3.662157713,74.5
"302","3","0","0","1","0","0","0","0","0","0","1","0",0.059949983,7.443790067,1.3e-05,2.2331,0.018370226,0.00028953,0.000329216,5.95e-05,2.13e-05,5.12e-05,0.000535748,78.28
"681","2","1","0","1","0","0","0","0","0","0","0","0",1930.83,7.27483871,0.112264542,19282.67,158.6256766,2.500070234,4.87,0.513653114,0.184189736,0.442458544,4.626149224,78.7745
"691","2","1","0","1","0","0","0","0","0","0","0","0",95.07,7.717419355,0.02284337,3923.6,32.27684262,0.508709404,0.975080582,0.104517132,0.037478568,0.0900306,0.941319801,78.7745
"537","5","1","1","0","0","0","0","0","0","0","1","0",83.10553373,7.443790067,0.018022892,3095.63,25.46568517,0.401359999,0.456375011,0.082461609,0.029569726,0.071032069,0.742679635,80.75
"280","4","1","1","0","0","0","0","0","0","0","1","0",316.6064326,7.443790067,0.068661657,11793.39482,97.01640039,1.529057716,1.738647931,0.314153278,0.11265153,0.270610258,2.829380179,80.87
"4510","5","0","0","0","0","0","0","0","0","0","1","0",217.996,7.443790067,0.003756359,645.196,5.307597551,0.083652073,0.095118387,0.017186776,0.006162968,0.014804614,0.15479044,82.334
"462","5","0","0","0","0","0","0","0","0","0","1","0",9090.650371,7.443790067,0.139399165,23943.34,196.965903,3.104343518,3.529860501,0.637804368,0.22870886,0.549401891,5.744301166,82.964
"243","5","0","0","0","0","0","0","0","0","0","1","0",129.0432052,7.443790067,0.027985282,4806.78,39.54217595,0.623216992,0.708642272,0.128043342,0.045914779,0.110295975,1.153205524,83.066
"519","4","0","1","1","0","0","0","0","0","0","1","0",12.33,7.874333333,0.000875752,150.42,1.237405104,0.019502515,0.000277409,0.004006898,0.001330362,0.003451525,0.036087604,85.146
"991","5","0","0","0","0","0","0","0","0","0","1","0",635.919,7.807741935,0.021767898,3738.876,30.75724137,0.484759247,0.551205918,0.099596441,0.035714068,0.085791938,0.897002246,85.18
"1251","3","0","0","1","0","0","0","0","0","0","0","0",108.4465429,7.370322581,0.023518534,4039.567,33.23082585,0.523744959,0.59553546,0.107606269,0.038586294,0.092691569,0.969141708,85.34
"486","3","0","0","0","0","0","0","0","0","0","1","0",47.22595,7.410967742,0.015684585,2694,22.16174279,0.349287169,0.39716448,0.071762961,0.025733322,0.0618163,0.646323668,86.192
"481","3","0","0","0","0","0","0","0","0","0","1","0",37.74453,7.717888889,0.011195789,1923,15.81923957,0.249324137,0.283499367,0.051225009,0.018368663,0.044124998,0.461351304,87.86
"204","4","0","0","1","0","0","0","0","0","0","1","0",275.1,7.370322581,0.162672609,27940.81,229.8504249,3.622630444,4.119189786,0.744289254,0.266893041,0.641127506,6.703343287,89
"485","3","0","0","0","0","0","0","0","0","0","1","0",31.8211,7.866129032,0.008872794,1524,12.53693245,0.197592296,0.224676566,0.040596419,0.01455738,0.034969577,0.365626307,89.609
"179","2","0","1","0","0","0","0","0","0","1","0","0",41.2864081,7.413,0.008953682,1537.8933,12.65122337,0.199393614,0.226724793,0.040966509,0.01469009,0.035288372,0.36895948,90.92
"252","5","0","0","0","0","0","0","0","0","0","1","0",142.2616786,7.443790067,0.03085194,5299.16,43.5926581,0.687055899,0.781231673,0.141159395,0.050618036,0.121594085,1.27133353,90.948
"471","5","0","0","0","0","0","0","0","0","0","1","0",290.0158386,7.443790067,0.004447203,763.856,6.283734299,0.099036785,0.112611905,0.02034765,0.007296419,0.017527376,0.183258431,91.472
"482","5","0","0","0","0","0","0","0","0","0","1","0",5665.639008,7.443790067,0.086878861,14922.4,122.7566409,1.934744932,2.199943297,0.397503937,0.142540059,0.342408151,3.580066929,91.526
"492","5","0","0","0","0","0","0","0","0","0","1","0",6412.604747,7.443790067,0.098333091,16889.79,138.9410474,2.189824398,2.489986885,0.449911409,0.161332739,0.387551719,4.05206794,91.581
"501","5","0","0","0","0","0","0","0","0","0","1","0",4235.929296,7.443790067,0.064955199,11156.77,91.77931222,1.446516928,1.644793155,0.297194821,0.106570435,0.256002318,2.67664607,92.227
"5110","5","0","0","0","0","0","0","0","0","0","1","0",6327.838853,7.443790067,0.097033261,16666.53,137.1044362,2.160877905,2.457072653,0.443964194,0.15920014,0.382428813,3.998505125,93.587
"5210","5","0","0","0","0","0","0","0","0","0","1","0",1680.913054,7.443790067,0.0257757,4427.26,36.42011782,0.574010806,0.65269132,0.117933662,0.042289572,0.10158754,1.062154018,93.828
"247","5","0","0","0","0","0","0","0","0","0","1","0",318.881777,7.443790067,0.069155105,11878.15,97.71362478,1.540046542,1.751143011,0.316410992,0.113461119,0.272555043,2.849713987,93.959
"1281","5","1","0","1","0","0","0","0","0","1","1","0",793.82,7.912,0.112332019,19294.26,158.7210199,2.501572921,2.844467241,0.51396185,0.184300445,0.442724487,4.628929807,95.25
"661","2","1","0","1","0","0","0","0","0","0","0","0",1562.15,7.234666667,0.129355034,22218.15,182.7739145,2.880666187,6.16,0.591848636,0.212229696,0.509815825,5.330406908,95.4125
"671","2","1","0","1","0","0","0","0","0","0","0","0",67.07,7.438333333,0.02644017,4541.39,37.35898927,0.588808187,1.128611786,0.120973865,0.043379751,0.104206358,1.089535206,95.4125
"533","5","0","0","0","0","0","0","0","0","0","1","0",4550.591256,7.443790067,0.069780334,11985.54,98.59705074,1.553970056,1.766975043,0.319271654,0.114486918,0.275019205,2.875478166,95.453
"546","5","0","0","0","0","0","0","0","0","0","1","0",276.969,7.443790067,0.003825944,657.148,5.405918691,0.085201694,0.096880417,0.017505154,0.006277135,0.015078863,0.157657872,96.421
"1351","5","1","0","1","0","0","0","0","0","1","1","0",784.1158,7.990322581,0.158764682,27269.5805,224.3286671,3.535603031,4.020233396,0.726408996,0.260481398,0.625725529,6.542307091,96.51
"555","5","0","0","0","0","0","0","0","0","0","1","0",5071.719636,7.443790067,0.077771496,13358.11,109.8882695,1.731928887,1.969326955,0.35583427,0.127597825,0.306514083,3.204774557,98.667
"741","2","1","0","1","0","0","0","0","0","0","0","0",3468.67,7.122054032,0.109757861,18852.12,155.0838287,2.444247817,2.95,0.502184093,0.180077085,0.43257918,4.522854994,99.55
"751","2","1","0","1","0","0","0","0","0","0","0","0",133.39,7.134109387,0.024749565,4251.01,34.97022651,0.551159334,1.056447473,0.113238702,0.040606016,0.097543322,1.019869479,99.55
"561","5","0","0","0","0","0","0","0","0","0","1","0",7344.498029,7.443790067,0.112623063,19344.25,159.1322543,2.508054311,2.851837045,0.515293487,0.184777954,0.443871554,4.640923022,100.396
"549","5","1","1","0","0","0","0","0","0","0","1","0",110.491221,7.443790067,0.023961959,4115.73,33.8573681,0.533619777,0.606763833,0.109635104,0.03931381,0.094439199,0.987414147,103.794
"545","5","1","1","0","0","0","0","0","0","0","1","0",98.61075627,7.443790067,0.021385472,3673.19,30.21688642,0.476242812,0.541522122,0.097846693,0.035086629,0.084284713,0.881243369,103.996
"542","5","1","1","0","0","0","0","0","0","0","1","0",104.9066992,7.443790067,0.022750857,3907.71,32.14612618,0.506649206,0.576096367,0.104093853,0.037326785,0.089665989,0.937507595,106.097
"460","5","0","0","1","0","0","0","0","0","1","1","0",60.28,7.749555567,0.053029559,9108.41,74.92881947,0.32,1.342812518,0.242630464,0.087004322,0.209000819,13.7,106.679
"851","2","1","0","1","0","0","0","0","0","0","0","0",17.82080964,7.325225807,0.00339495,583.12,4.796939665,0.075603687,0.144915126,0.015533191,0.005570013,0.013380223,0.139897646,107.6065
"861","2","1","0","1","0","0","0","0","0","0","0","0",265.49,7.235862069,0.105008646,18036.39,148.3733616,2.338485374,3.95,0.480454621,0.172285162,0.413861507,4.327151354,108.15
"871","2","1","0","1","0","0","0","0","0","0","0","0",4.51,6.958275862,0.002817985,484.02,3.981710002,0.062755002,0.12028711,0.012893359,0.004623401,0.011106283,0.116122339,108.15
"538","5","1","1","0","0","0","0","0","0","0","1","0",95.46117405,7.443790067,0.02070243,3555.87,29.25177296,0.461031835,0.524226155,0.094721514,0.033965979,0.081592698,0.853096861,108.27
"881","2","1","0","1","0","0","0","0","0","0","0","0",205.4,7.801612903,0.040204878,6905.63,56.80801629,0.895340739,1.716165184,0.183952656,0.065963177,0.158456012,1.656745402,108.2915
"1371","5","1","0","1","0","0","0","0","0","1","1","0",591.1071,8.265483871,0.151995293,26106.8636,214.7637699,3.384852439,3.848819196,0.695436462,0.249375025,0.599045924,6.263357034,109.19
"380","4","1","0","1","0","0","0","0","0","0","1","0",0.198,7.443790067,2.33e-05,4,0.032905335,0.000518615,0.000589702,0.000106552,3.82e-05,9.18e-05,0.000959649,109.853
"461","5","0","0","1","0","0","0","0","0","1","1","0",65.89,7.883185484,0.047402612,8141.92,66.97815029,2.38,1.200327181,0.216885035,0.077772326,0.18682382,14.28,110.109
"540","5","1","1","0","0","0","0","0","0","0","1","0",113.9291301,7.443790067,0.02470753,4243.79,34.91083238,0.550223234,0.625643151,0.113046375,0.04053705,0.097377653,1.018137313,110.915
"550","5","1","1","0","0","0","0","0","0","0","1","0",112.9559597,7.443790067,0.024496481,4207.54,34.61262779,0.545523287,0.620298975,0.112080745,0.040190787,0.096545863,1.009440493,112.051
"246","5","0","0","0","0","0","0","0","0","0","1","0",116.7681032,7.443790067,0.025323211,4349.54,35.78076717,0.563934117,0.641233405,0.115863351,0.041547183,0.099804184,1.043508036,112.083
"146","5","1","0","1","0","0","0","0","0","1","1","0",596.39,7.959032258,0.181391061,31155.91,256.2989101,4.039480175,4.59317773,0.829933313,0.297603955,0.714900923,7.474685242,112.19
"1301","5","1","0","1","0","0","0","0","0","1","1","0",443.94,7.925231419,0.133983908,23013.21,189.3143433,2.983748687,3.392735557,0.6130275,0.219824178,0.528059205,5.521151562,112.3
"543","5","1","1","0","0","0","0","0","0","0","1","0",102.3431669,7.443790067,0.02219491,3812.22,31.36059358,0.494268571,0.562018699,0.101550183,0.036414656,0.087474883,0.914598372,112.62
"249","5","0","0","0","0","0","0","0","0","0","1","0",143.2933735,7.443790067,0.031075681,5337.59,43.90879611,0.692038493,0.786897238,0.142183096,0.050985123,0.122475897,1.280553359,113.567
"551","5","1","1","0","0","0","0","0","0","0","1","0",92.74891448,7.443790067,0.020114228,3454.84,28.42066647,0.447932918,0.50933175,0.09203027,0.033000931,0.079274472,0.828858523,113.84
"541","5","1","1","0","0","0","0","0","0","0","1","0",106.3510183,7.443790067,0.023064083,3961.51,32.58870293,0.513624577,0.584027862,0.105526981,0.037840687,0.090900479,0.950414876,114.037
"222","4","0","0","1","0","0","0","0","0","0","1","0",477.28,7.391612903,0.125554753,21565.41,177.4042575,2.796036006,3.17929282,0.574460903,0.205994667,0.494838107,5.17380657,117.3
"552","5","1","1","0","0","0","0","0","0","0","1","0",84.69992248,7.443790067,0.018368663,3155.02,25.95424712,0.409060135,0.465130616,0.084043644,0.030137025,0.072394827,0.756928025,118.084
"1331","5","1","0","1","0","0","0","0","0","1","1","0",465.85,7.925231419,0.106401162,18275.57,150.3409361,2.369495955,2.694286289,0.486825914,0.17456983,0.419349711,4.384533572,118.16
"1411","5","1","0","1","0","0","0","0","0","1","1","0",1038.12,7.925231419,0.150427105,25837.51,212.5479774,3.349929738,3.809109589,0.688261402,0.246802136,0.592865358,6.198735799,118.909
"254","5","0","0","0","0","0","0","0","0","0","1","0",123.9523829,7.443790067,0.026881248,4617.15,37.98221631,0.598630754,0.680685962,0.122991965,0.044103417,0.10594474,1.10771096,119.441
"1041","5","0","0","0","0","0","0","0","0","0","1","0",574.544,7.643870968,0.022120691,3799.472,31.25572428,0.492615745,0.560139318,0.101210601,0.036292886,0.087182369,0.911539971,120.97
"781","2","1","0","1","0","0","0","0","0","0","0","0",2549.98,7.405806452,0.147618668,25355.13,208.5797585,3.287387368,11.87,0.675411729,0.242194401,0.581796707,6.083006916,123.5425
"791","2","1","0","1","0","0","0","0","0","0","0","0",88.28,7.631612903,0.038631063,6635.31,54.58427378,0.860292741,1.648986119,0.176751853,0.063381057,0.152253272,1.591892316,123.5425
"1311","5","1","0","1","0","0","0","0","0","1","1","0",1270.24,7.925231419,0.131494635,22585.65,185.7970921,2.928313935,3.329702281,0.601638127,0.215740088,0.518248449,5.418574669,123.57
"571","5","0","0","0","0","0","0","0","0","0","1","0",296.5116716,7.443790067,0.004546812,780.965,6.424478641,0.101255031,0.115134209,0.0208034,0.007459845,0.017919958,0.18736309,123.591
"1361","5","1","0","1","0","0","0","0","0","1","1","0",833.71,7.631428571,0.16868579,28973.64,238.346829,3.756540714,4.271455336,0.771801852,0.276758722,0.664826737,6.951131882,123.7
"553","5","1","1","0","0","0","0","0","0","0","1","0",126.174433,7.443790067,0.027363138,4699.92,38.66310994,0.609362194,0.692888376,0.125196798,0.044894043,0.107843974,1.127568499,124.48
"547","5","1","1","0","0","0","0","0","0","0","1","0",132.3882269,7.443790067,0.028710708,4931.38,40.56717712,0.639371848,0.727011498,0.131362446,0.047104969,0.113155036,1.183098594,124.49
"1321","5","1","0","1","0","0","0","0","0","1","1","0",1318.96,7.925231419,0.206732029,35508.5,292.1047676,4.603809737,5.234860783,0.945877911,0.339180272,0.814775092,8.51892501,124.603
"841","2","1","0","1","0","0","0","0","0","0","0","0",2114.41,7.354333333,0.122346283,21014.32,172.8708073,2.724585128,4.34,0.559780929,0.200730607,0.482192841,5.041593315,124.98
"1291","5","1","0","1","0","0","0","0","0","1","1","0",1076.93,7.925231419,0.166926776,28671.51,235.8614069,3.71736843,4.226913649,0.763753692,0.27387275,0.657894087,6.878647186,125.222
"539","5","1","1","0","0","0","0","0","0","0","1","0",116.5280992,7.443790067,0.025271162,4340.6,35.70722374,0.562775013,0.639915421,0.115625207,0.041461788,0.099599047,1.04136322,126.85
"554","5","1","1","0","0","0","0","0","0","0","1","0",12.59457044,7.443790067,0.002731353,469.14,3.859302158,0.060825754,0.069163231,0.012496984,0.004481266,0.010764847,0.112552445,128.25
"255","5","0","0","0","0","0","0","0","0","0","1","0",128.1043978,7.443790067,0.027781685,4771.81,39.25450107,0.618683001,0.7034868,0.127111809,0.045580743,0.109493556,1.144815792,128.964
"548","5","1","1","0","0","0","0","0","0","0","1","0",83.69185214,7.443790067,0.018150046,3117.47,25.64534829,0.404191637,0.459594786,0.083043384,0.029778344,0.071533208,0.747919319,129.923
"509","5","0","1","1","0","0","0","0","0","0","1","0",821.91,6.97,0.214845046,36902,303.5681635,2.3603,0.026521489,0.982998062,0.027751744,0.846750227,1.248,130.443
"192","4","0","0","1","0","0","0","0","0","0","1","0",508.21,7.353,0.149969551,25758.92,211.9014698,3.339740251,3.797523413,0.686167916,0.246051438,0.591062039,6.179881094,132.1
"821","2","1","0","1","0","0","0","0","0","0","0","0",7.98,7.191481481,0.003706255,636.59,5.236801724,0.082536273,0.15820332,0.016957529,0.006080763,0.014607141,0.152725755,133.072
"1381","5","1","0","1","0","0","0","0","0","1","1","0",839.71,7.925231419,0.153573104,26377.87,216.993159,3.419989432,3.888772469,0.702655549,0.251963702,0.605264414,6.328374796,136.394
"379","4","1","0","1","0","0","0","0","0","0","1","0",0.2017,7.443790067,5.82e-06,1,0.008226334,0.000129654,0.000147426,2.66e-05,9.55e-06,2.29e-05,0.000239912,136.921
"1421","5","1","0","1","0","0","0","0","0","1","1","0",631.92,7.925231419,0.14175098,24347.29,200.2889305,3.156717146,3.589413059,0.648564817,0.232567426,0.558670894,5.841213729,138.765
"1451","5","1","0","1","0","0","0","0","0","1","1","0",703.29,7.820645161,0.159310728,27363.37,225.1002108,3.54776319,4.034060366,0.728907367,0.261377284,0.627877615,6.564808343,139.82
"150","4","1","0","1","0","0","0","0","0","0","1","0",205.38,7.96137931,0.128622097,22092.26,181.7383013,2.864344078,3.25696398,0.58849517,0.211027184,0.506927163,5.300204352,140.241
"544","5","1","1","0","0","0","0","0","0","0","1","0",162.326708,7.443790067,0.035203393,6046.57,49.74110212,0.783960399,0.891419017,0.161068955,0.057757361,0.138744093,1.450646363,143.09
"1401","5","1","0","1","0","0","0","0","0","1","1","0",814.0919,7.980333333,0.151504585,26022.5791,214.0704175,3.373924639,3.836393506,0.693191285,0.248569933,0.597111939,6.243136148,144.88
"149","4","1","0","1","0","0","0","0","0","0","1","0",155.69,7.995,0.107299329,18429.84,151.6100125,2.389497637,2.717029631,0.490935369,0.17604343,0.422889578,4.421544839,148.789
"251","5","0","0","0","0","0","0","0","0","0","1","0",193.4823904,7.443790067,0.041960049,7207.1,59.28800909,0.934427451,1.062510812,0.191983235,0.068842844,0.165373518,1.729071756,148.894
"514","5","0","1","1","0","0","0","0","0","0","1","0",1006.459,6.97,0.265042705,45524,374.4956121,8.5217,0.03,1.212671502,0.01,1.044589923,1.312,149.621
"257","5","0","0","0","0","0","0","0","0","0","1","0",50.49640452,7.443790067,0.010951031,1880.96,15.4734045,0.243873494,0.277301596,0.050105144,0.017967093,0.043160352,0.451265392,149.951
"801","2","1","0","1","0","0","0","0","0","0","0","0",1793.09,7.408774194,0.143237522,24602.62,202.3893602,3.189821634,8.91,0.655366315,0.23500636,0.564529675,5.90247053,151.0215
"811","2","1","0","1","0","0","0","0","0","0","0","0",315.79,7.240526871,0.038408312,6597.05,54.26953426,0.855332189,1.639477865,0.17573268,0.063015594,0.151375361,1.582713272,151.0215
"258","5","0","0","0","0","0","0","0","0","0","1","0",184.5206316,7.443790067,0.040016535,6873.28,56.54189439,0.891146441,1.013297208,0.183090914,0.065654167,0.157713712,1.64898424,151.54
"256","5","0","0","0","0","0","0","0","0","0","1","0",60.71268064,7.443790067,0.013166609,2261.51,18.60393576,0.293213224,0.333404396,0.060242262,0.02160214,0.051892421,0.542564009,153.872
"1441","5","1","0","1","0","0","0","0","0","1","1","0",695.91,7.925231419,0.164012611,28170.97,231.7437978,3.652471548,4.153121255,0.750420273,0.269091549,0.646408738,6.758561496,155.3
"155","4","1","0","1","0","0","0","0","0","0","1","0",83.95,7.606666667,0.104123266,17884.3163,147.1223526,2.31876845,2.63660549,0.476403671,0.17083254,0.410372036,4.290667007,155.924
"148","4","1","0","1","0","0","0","0","0","0","1","0",209.49,7.553214286,0.058656039,10074.82,82.87883056,1.306238067,1.485286062,0.268373761,0.096235554,0.231175983,2.417072984,159.655
"1431","5","1","0","1","0","0","0","0","0","1","1","0",1131.84,7.925231419,0.188788724,32426.54,266.7515364,4.204222104,4.78050108,0.863780444,0.309741123,0.744056694,7.779524975,160.063
"1341","5","1","0","1","0","0","0","0","0","1","1","0",576.32,7.925231419,0.130687059,22446.94,184.6560174,2.910329666,3.309252881,0.59794316,0.214415118,0.515065621,5.385296438,161.056
"516","5","0","1","1","0","0","0","0","0","0","1","0",860.658,6.97,0.250801986,43078,354.374,6.2423,0.25,1.147514782,0.01,0.98846421,7.198,164.94
"156","4","1","0","1","0","0","0","0","0","0","1","0",151.77,7.887096774,0.131130303,22523.072,185.2823046,2.920200464,3.320476684,0.59997117,0.215142337,0.516812539,5.403561439,169.716
"151","4","1","0","1","0","0","0","0","0","0","1","0",679.93,7.412666667,0.120292558,20661.57,169.9689681,2.678849772,3.046043694,0.550384349,0.197361109,0.474098669,4.95696426,171.288
"212","4","0","0","1","0","0","0","0","0","0","1","0",480.66,7.561666667,0.139318646,23929.51,196.8521328,3.102550407,3.527821605,0.637435964,0.228576755,0.549084549,5.740983179,171.4
"1391","5","1","0","1","0","0","0","0","0","1","1","0",813.08,7.925231419,0.15006084,25774.6,212.0304587,3.341773222,3.799835046,0.686585601,0.246201215,0.591421831,6.183642918,176.274
"152","4","1","0","1","0","0","0","0","0","0","1","0",279.53,7.511612903,0.12944644,22233.85,182.9030679,2.882701751,3.277837966,0.592266854,0.212379664,0.510176075,5.334173531,176.642
"158","4","1","0","1","0","0","0","0","0","0","1","0",432.31,8.221333333,0.086089159,14786.76,121.640821,1.917158699,2.179946493,0.393890749,0.141244414,0.339295767,3.547525229,185.093
"513","5","0","1","1","0","0","0","0","0","0","1","0",351.975,6.97,0.113657932,19522,160.5944851,3.20002005,0.014030473,0.520028404,0.014681306,0.447950191,0.659358669,187.4
"510","5","0","1","1","0","0","0","0","0","0","1","0",664.97,6.97,0.196103889,33683,277.0875956,5.521272172,0.024207992,0.897250114,0.02533093,0.77288732,1.137648706,192.425
"512","5","0","1","1","0","0","0","0","0","0","1","0",555.513,6.97,0.158062657,27149,223.3367316,4.450227658,0.019512002,0.723196964,0.020417107,0.622958699,0.916961812,201.414
"154","4","1","0","1","0","0","0","0","0","0","1","0",1705.16,8.339277871,0.122855188,21101.73,173.5898711,2.735918161,3.110934532,0.562109362,0.201565555,0.484198544,5.062564047,207.957
"160","4","1","0","1","0","0","0","0","0","0","1","0",171.6,8.177322581,0.100706563,17297.46,142.2946769,2.242680338,2.550087866,0.460770951,0.165226838,0.39690608,4.149872977,211.177
"511","5","0","1","1","0","0","0","0","0","0","1","0",714.434,6.97,0.228864527,39310,323.3771749,7.6952,11.05,1.047142534,0.05,0.902003995,9.909,211.769
"153","4","1","0","1","0","0","0","0","0","0","1","0",150.53,8.2124,0.08951415,15375.04,126.4802086,1.9934314,2.266674006,0.409561393,0.146863716,0.352794391,3.688660822,212.51
"159","4","1","0","1","0","0","0","0","0","0","1","0",116.83,7.836774194,0.111624153,19172.6761,157.7208301,2.485809113,2.826542665,0.510723089,0.183139065,0.439934633,4.599760337,216.541
"157","4","1","0","1","0","0","0","0","0","0","1","0",216.15,7.93516129,0.140909308,24202.7236,199.099679,3.137973571,3.568100275,0.644713847,0.231186515,0.555353685,5.806530475,216.933
"518","5","0","1","1","0","0","0","0","0","0","1","0",925.646,6.97,0.294246074,50540,415.7589015,8.284448998,0.036323128,1.346288061,0.038008052,1.159686642,1.706996574,217.301
"384","4","1","0","1","0","0","0","0","0","0","1","0",179.861,7.443790067,0.009299253,1597.249,13.13950316,0.207089303,0.235475341,0.042547631,0.015257061,0.036650343,0.383199641,218.851
"517","5","0","1","1","0","0","0","0","0","0","1","0",735.634,6.97,0.2094713,35979,295.9752576,5.897629412,0.025858129,0.958411123,0.027057612,0.825571146,1.215196473,218.852
"515","5","0","1","1","0","0","0","0","0","0","1","0",813.331,6.97,0.243023736,41742,343.3836183,7.165,0.03,1.111926321,0.031391613,0.957808465,1.408,232.21
"147","5","1","0","1","0","0","0","0","0","1","1","0",1204.09,7.925231419,0.180716752,31040.09,255.3461362,4.02446368,4.576102901,0.826848092,0.296497632,0.712243327,7.446898602,246.846
"382","4","1","0","1","0","0","0","0","0","0","1","0",267.012,7.443790067,0.011038653,1896.01,15.59721082,0.245824783,0.279520351,0.050506047,0.018110852,0.043505688,0.454876072,254.74
