"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","Cr6","water","N","P","Cu","Cr","Zn","Ni","NH3N","HW17"
"641","4","0","1","1","0","0","0","0","0","0","1","0",389.846825409895,8.07885521079371,0.691669834684642,21387.6642607975,116.448418688167,0.760400210020644,0.53257808763643,0.478069576679242,1.47566795417989,0.553686435612455,11.1130485433322,53.5736503985347
"65","5","1","0","1","0","0","0","0","0","0","1","0",435.395895130088,7.88125947325669,0.505816993389263,15640.7631117108,85.1585338844168,0.556079402138918,0.389473465145083,0.130061964566923,1.07915350751598,0.404909964944803,8.29902396824583,58.1164444313641
"66","5","1","0","1","0","0","0","0","0","0","1","0",130.823277606008,7.40748201098588,0.149989540467178,4637.94394999999,25.2519972474073,0.164893815200069,0.115490279368163,0.000980351236372022,0.320000593602821,0.120067653578593,0.5751704902917,59.9786365718697
"67","4","0","1","1","0","0","0","0","0","0","1","0",380.183778695256,7.485,0.410027239210133,12678.7731544641,69.0315252265168,0.450771138812122,0.315716418851349,0.283403351218695,0.874787401488026,0.328229610821424,3.57080020307464,57.9826003980685
"68","5","1","0","1","0","0","0","0","0","0","1","0",484.242604815359,7.55011726646868,0.647478845723,20021.2001179929,109.008495081147,0.711818017425112,0.498551517961268,0.318484710600964,1.38138709581914,0.518311247048214,21.5343214630708,57.5806486692892
"6910","4","0","0","0","0","0","0","0","0","0","1","0",49.9703631690266,7.485,0.0538929093945607,1666.46483769186,9.07332342650984,0.0592481813717432,0.041496942017155,0.0372497962802669,0.114979772197076,0.0431416429743732,0.469336654554588,55.5191047183687
"7010","4","0","0","1","0","0","0","0","0","0","1","0",223.526072112545,7.69158229790004,0.112754511876443,3486.57050724844,18.9831679308123,0.123958788190867,0.0868197216195691,0.0779338625676768,0.240560179846901,0.090260758145489,0.981944114057873,70.2617049182188
"71","4","0","1","0","0","0","0","0","0","0","1","0",132.780704907444,8.23474537835715,0.162704575163306,4693.21592484212,27.7873998957516,0.180934969037191,0.114380050658536,0.101489298099372,0.391188814777578,0.122979339630951,1.35875720264031,57.6810063049672
"722","3","1","0","0","0","0","0","0","0","1","1","0",664.834847598474,7.41903773070468,0.717022693465426,22171.6198580304,120.716785175758,0.788272351303164,0.552099507712398,0.495593010505711,1.52975792558973,0.573981572819021,6.24432851121727,52.4494340936115
"731","5","0","0","1","0","0","0","0","0","0","1","0",-11.5235773018874,7.48385326100622,-0.00749762431095982,-275.845634205274,-1.36957348873361,-0.0149478633246368,0.000226079246620515,-0.000476272160250778,-0.00959328563044283,-0.00608842621072524,0.0565470668604615,55.4484792902524
"741","4","0","1","1","0","0","0","0","0","0","1","0",406.865305481395,7.485,0.438803197730508,13568.5770982874,73.8761992806024,0.482406529043647,0.337873587216228,0.303292769300644,0.936180509071654,0.351264962922113,3.82140111443255,62.0077263547205
"751","5","1","0","1","0","0","0","0","0","0","1","0",456.772288875715,7.92761241975104,0.483718152481334,14957.4275516653,81.438008612952,0.531784626778192,0.372457602924798,0.000859806827337015,1.03200593814584,0.3872196910441,2.82080916936781,45.0868657452567
"761","4","0","0","0","0","0","0","0","0","0","1","0",76.5319350519967,7.485,0.0342506057087778,1059.08977712806,5.76637674352263,0.0376540455128604,0.0263725857583087,0.023673393914141,0.0730731897546252,0.0274178442228546,0.298277912671261,48.4686875863243
"77","5","1","0","1","0","0","0","0","0","0","1","0",539.39361339346,7.75898005703821,0.565186326838594,17476.5687406594,95.1538592338576,0.62134819310906,0.435187192724756,0.150915660254723,1.20581715362491,0.452435522351809,27.1337047395529,63.338866851921
"781","4","0","1","1","0","0","0","0","0","0","1","0",83.7524420569456,7.485,0.0903267959588234,2793.06554722879,15.2072737969174,0.0993024580088664,0.0695506294932209,0.0624322344108425,0.192710960694457,0.0723072179815318,0.786628083016491,66.751769532131
"79","3","1","0","0","0","0","0","0","0","1","1","0",728.253759196812,7.431987634,0.785419828645485,24286.5811972332,132.232016629578,0.863466025151003,0.604764541399313,0.542867863087005,1.67568226029312,0.628733947362022,6.83997797072184,58.826339448805
"80","4","0","1","0","0","0","0","0","0","1","0","0",20.9119779765793,7.55587573335949,0.0403177459444682,1246.6965719976,6.03981261223767,0.111577522659633,0.0310442165315321,0.0278668906312825,0.086017349234363,0.0322746315539207,0.461036040233321,70.9130012851208
"81","5","1","0","0","0","0","0","0","0","0","0","0",242.992433073059,7.485,0.561493763327621,17362.3880759022,94.5321850799402,1.0672587569966,0.432343958882419,0.388094249968408,1.19793911899215,0.449479600032003,1.02530555177247,61.9274471856384
"82","4","0","1","1","0","0","0","0","0","0","1","0",503.959491680562,7.65730277777832,0.601006165671572,18584.1819981104,101.18442947761,0.660727404376688,0.462768070315167,0.415404502361366,1.28223827978084,0.481109548157496,7.26636790416146,47.3479912356455
"831","5","1","0","0","0","0","0","0","0","0","0","0",245.04733123008,7.485,0.557614659074646,17242.4392579947,93.8791053425894,1.03239237419236,0.429357091748826,0.385413083853889,1.18966310416763,0.446374350526454,1.00568870842457,62.1165876671071
"841","3","0","0","0","0","0","0","0","0","1","1","0",176.990793491474,7.42985441050784,0.210678579231988,6514.55721481805,35.4695060210242,0.23161344890437,0.162220165107363,0.145617192308095,0.449479812471533,0.168649643985655,1.83473447677398,48.5479640933918
"851","5","1","0","1","0","0","0","0","0","0","1","0",413.191948331517,7.76092603538188,0.446616896204787,13810.1905744274,75.1917009135579,0.490996664378739,0.34389004809392,0.00134730231658486,0.952850924871316,0.357519881564845,1.95464835064317,55.0544933003271
"861","4","0","1","1","0","0","0","0","0","0","1","0",408.486844003522,7.485,0.44055202287344,13622.6538903395,74.1706286697628,0.484329132812675,0.339220163136176,0.304501525368757,0.939911603226628,0.35266490942222,3.83663109117388,62.2603030192647
"871","5","1","0","1","0","0","0","0","0","0","1","0",433.211273067743,7.89547324358526,0.528830188008261,16352.3721126677,89.0329982443685,0.581379389568922,0.407193369388407,0.178340845345881,1.12825183762532,0.423332184775755,8.79667872324403,56.2224979947088
"881","5","1","0","0","0","0","0","0","0","0","0","0",279.918332825278,7.485,0.599116759990917,18525.7582055476,100.866332194956,0.591783260428396,0.461313248780334,0.414098579254683,1.27820725899426,0.479597065907162,0.788874826389074,64.302666120531
"891","4","0","1","1","0","0","0","0","0","0","1","0",114.264823120342,7.485,0.123234321641198,3810.62489468115,20.7475317503316,0.135479963296412,0.0948890583134298,0.0851773158215582,0.262918707244828,0.0986499173637881,1.07320952740844,61.7218977451501
"901","5","1","0","1","0","0","0","0","0","0","1","0",563.75431919357,7.83609504584348,0.537614870214756,16624.010152905,90.51197321782,0.591036994923725,0.413957477387073,0.00108206883743033,1.14699383534401,0.430364382759983,22.1591164775024,61.9049628871211
"911","4","0","1","0","0","0","0","0","0","1","1","0",3021.85464007779,7.48210216608101,3.262744666734,100780.65747571,548.986337630358,3.61031871080241,2.52345695912444,2.26435401273116,6.99999067964653,2.61883264407897,28.5938773302412,65.1088571872053
"92","3","1","0","0","0","0","0","0","0","1","1","0",657.970275052034,7.431987634,0.709619269469938,21942.692788514,119.47035663623,0.780133258331584,0.546398953162848,0.490475898830599,1.51396282355395,0.568055080975604,6.17985438427242,62.3202008372366
"931","3","1","0","0","0","0","0","0","0","1","1","0",861.32675526115,6.85001927026637,0.928938716378139,28724.4410539503,156.394625370547,1.02124620763918,0.715272490637829,0.642065501689927,1.98187780822232,0.743621799430678,8.08983950587588,65.2442989478712
"94","4","0","1","0","0","0","0","0","0","0","1","0",11.1549245910394,7.485,0.012030558140439,372.006293674702,2.02544532727803,0.0132260195653323,0.00926339585862517,0.00831530197218885,0.0256670278088701,0.00445127366095594,0.104770400828017,105.180175948891
"951","5","1","0","1","0","0","0","0","0","0","1","0",529.150619057834,7.41926985780519,0.491609928731638,15201.4553514011,82.7666554006042,0.540460599038387,0.378534183519281,0.000982564569534734,1.0488429333181,0.393537112231189,32.2047035223176,66.8905402625177
"961","4","0","1","1","0","0","0","0","0","0","1","0",82.4387637291545,7.485,0.0889099971116825,2749.25560464151,14.9687438449819,0.0977448735346079,0.0684597101921131,0.0614529690820128,0.189688240444523,0.0711730610633358,0.774289621819748,66.4188245186629
"97","3","1","0","0","0","0","0","0","0","1","1","0",967.203620885709,7.431987634,1.04312664701706,32255.3354196878,175.619121277786,1.14678085127152,0.803195928694216,0.720990116766133,2.22549616697003,0.835030019681406,9.08426681887497,72.9158325194281
"981","5","1","0","1","0","0","0","0","0","0","1","0",396.403387625151,7.73680603337047,0.433069322991098,13391.2754545044,72.9108532854432,0.476102885324502,0.333458566929309,0.00116753271023463,0.923947365798583,0.346674956524007,1.80077941695613,54.0997048778646
"99","3","0","1","0","0","0","0","0","0","0","1","0",53.5175490452748,7.485,0.0577003751137422,1784.19844622989,9.71434212113068,0.0634339899868846,0.0444286477096625,0.0398814468659677,0.123102945390162,0.0461895451061329,0.502494689081027,48.4690329617723
"1001","5","1","0","0","0","0","0","0","0","0","0","0",198.428936691399,7.485,0.424853390948301,13137.2241956516,71.5276322396133,0.808464852459263,0.327132390677448,0.293650916483047,0.906418789333103,0.34009804720889,14.6239826269858,66.602211030961
"1011","3","0","0","0","0","0","0","0","0","0","1","0",91.785275946185,7.485,0.0989901867594303,3060.95303832135,16.6658283338554,0.108826719043695,0.0762213441866234,0.0684202121802088,0.211194184217307,0.079242322196651,0.862074871244959,124.493474933319
"102","5","1","0","0","0","0","0","0","0","0","0","0",390.112864589839,7.485,0.502932935574558,15551.5829018117,84.6729785357904,2.34832822170589,0.387252772456789,0.347618074278139,1.0730004099305,0.402601256728089,6.95176376583282,60.7078283615112
"103","4","0","0","0","0","0","0","0","0","0","1","0",616.759087330111,7.485,0.338186994232572,10457.344717939,56.9366173548489,0.371792217365843,0.260400228496146,0.233748683245003,0.721517240103558,0.270721003275578,2.94516576576771,53.3358664741064
"104","4","0","1","0","0","0","0","0","0","0","1","0",9.5502618674187,7.485,0.010299932687069,318.492293751043,1.73408014682023,0.0113234247076096,0.00793083403877657,0.00711912551031265,0.0219747642092574,0.00185936354495662,0.0896989268939132,353.373053429636
"1051","4","0","1","0","0","0","0","0","0","1","0","0",97.3752964209763,7.71328566603047,0.133154205888098,4117.36540710412,29.2369667434236,0.773391200523887,0.102527259075082,0.0920337590079243,0.284082642887979,0.106590853172718,2.3151021436458,55.0856447771192
"1061","4","1","0","0","0","0","0","0","0","1","1","0",6.46683319102933,7.48088083345098,0.0265801688396329,55.0828782781685,-2.33158486405073,-0.0117878018045432,-0.00392846203961225,0.0109228287221859,0.0201293990770822,-0.000954618381674995,-0.240112604816613,75.4194446735285
"1071","3","0","1","0","0","0","0","0","0","0","1","0",7.59194638416638,7.485,0.0028863041299113,89.249659994692,0.485933464005192,0.00317311187891572,0.00222242216606147,0.00199496049032816,0.00615788926985917,0.00231050570148655,0.0251359263982086,38.0940307827285
"1081","3","1","0","0","0","0","0","0","0","1","1","0",1031.30644585985,7.73602254810874,1.11226138102403,34393.1046315398,187.258533705162,1.22278541822978,0.856428906241692,0.768774784790196,2.37299415819276,0.890372847282603,9.68633979985431,110.331559373914
"1091","5","1","0","1","0","0","0","0","0","0","1","0",566.383838476953,7.80894894249434,0.541889868860192,16756.2007333873,91.231705111233,0.595736795056948,0.417249178388195,0.0010378615220564,1.15611448501563,0.43378654819168,13.904783887032,82.4626721915689
"1101","3","0","0","0","0","0","0","0","0","0","1","0",91.4515086948311,7.485,0.0986302200615177,3049.82221306418,16.6052248473624,0.108430982443255,0.075944173814035,0.068171409651097,0.210426199578236,0.0789541657014029,0.858940028652206,79.5513658595783
"111","5","1","0","1","0","0","0","0","0","0","1","0",513.033520090026,7.64368648580811,0.511292626925975,15810.0794677894,86.0804027565274,0.562099142594936,0.393689642240236,0.00111941348509886,1.09083569552036,0.409293246946063,12.9498591915774,79.8369777917315
"112","3","0","0","0","0","0","0","0","0","0","1","0",93.0281756606256,7.485,0.100330651446305,3102.40258053618,16.8915067217464,0.110300383412295,0.0772534864617984,0.0693467159959936,0.21405404570973,0.0803153728269019,0.873748558015013,93.7206043122896
"113","4","0","1","0","0","0","0","0","0","0","1","0",31.8590062867921,7.485,0.0343598569797998,1062.46803854847,5.78477020719243,0.0377741538651841,0.0264567085785651,0.0237489070374738,0.0733062769236116,0.0163149377961057,0.299229353103186,700.008427276544
"1141","4","0","0","0","0","0","0","0","0","0","1","0",173.398370720127,7.485,0.187009702342555,5782.67335600252,31.4846520839074,0.205592624528068,0.143995393106462,0.129257695818194,0.398982593806233,0.149702546485853,1.62860956175037,95.5878748068586
"115","4","0","0","0","0","0","0","0","0","0","1","0",26.8526076924752,7.485,0.0289604691841237,895.509331611544,4.87573791846896,0.0318382352292923,0.0222992393924624,0.020016948426999,0.0617867573542934,0.0231830537406569,0.252207753833403,106.304746599913
"1161","4","1","1","0","0","0","0","0","0","0","0","0",238.058706716025,7.701210582637,0.142103584054352,4148.62770452442,23.8535910332497,0.145173118985555,0.0985507074595669,0.103816233148668,0.316583898504348,0.107276052229515,1.41597525391285,89.1310619566558
"117","4","0","1","1","0","0","0","0","0","1","1","1",537.917417844971,7.56589277360418,0.288324981790714,8985.26295977244,51.3409583446701,0.325687305190329,0.216843084153768,0.378260480064711,0.622927330742708,0.245230913458858,2.68962998650917,95.9353795682249
"118","4","0","0","0","0","0","0","0","0","0","1","0",166.249204489928,7.485,0.179299344805714,5544.25535370461,30.1865486974289,0.197116098153945,0.138058503318379,0.12392843702711,0.382532653029154,0.143530352280048,1.56146244587252,108.26072355273
"1191","4","0","0","0","0","0","0","0","0","0","1","0",283.122820025894,7.485,0.145886479613202,4511.07000656677,24.5612125976972,0.160383038466342,0.112330968464861,0.100834073990241,0.311246771538125,0.116783124818114,1.27048015620278,67.2071642024217
"1201","4","0","1","0","0","0","0","0","0","0","1","0",15.059817668528,7.485,0.0162419752684084,502.230822623477,2.73447275056134,0.0178559202694505,0.0125061403006471,0.0112261570380099,0.0346520274064168,0.00623006046214541,0.141446329436096,68.0418935358636
"1211","4","0","1","0","0","0","0","0","0","1","0","0",59.2624161838791,7.5731111875744,0.0925658275351798,2862.30040004851,17.2933097704031,0.295418784718702,0.0712746584695512,0.0639798124593457,0.19748790374329,0.0740995787773099,1.3251167849057,92.5332252096385
"1221","4","1","0","1","0","0","0","0","0","0","1","0",533.499894958685,7.56517579907377,0.397019273435535,12640.1855408898,70.2840463699452,0.442493016477846,0.307927727690819,0.292455929044537,0.878708158358617,0.310552117091524,3.52748817407379,98.9525834541016
"123","3","0","0","0","0","0","0","0","0","1","0","0",1.16974523378782,7.485,0.00126156612879659,39.0099086175991,0.212395431185526,0.00138692583421374,0.000971392394901209,0.000871972174939752,0.00269155240862739,0.00100989301042866,0.0109865788977927,81.8284428245723
"1241","3","0","0","0","0","0","0","0","0","0","1","0",93.6290334932425,7.485,0.100978674906086,3122.44062669311,17.0006069360446,0.111012800479029,0.0777524575312604,0.0697946183274359,0.215436595078435,0.0808341196938236,0.879391995472949,97.3947382678835
"1251","3","0","0","0","0","0","0","0","0","0","1","0",93.1007286133294,7.485,0.100408899646669,3104.82215357101,16.9046804576525,0.110386407006454,0.0773137368822514,0.0694007997001505,0.214220987188848,0.0803780111093911,0.874429997094162,90.2347787536261
"1261","3","1","0","0","0","0","0","0","0","1","1","0",841.667516402176,7.41137894310604,0.907736277365907,28068.8238407048,152.825016804112,0.997936908465449,0.698946848508547,0.627410762144296,1.9366426999164,0.72664910209079,7.9051940317028,94.9275387645552
"127","5","1","0","1","0","0","0","0","0","0","1","0",442.636176788957,8.01409684163878,0.470341974624176,14543.8123037415,79.1860169475072,0.517079274608019,0.362158095194918,0.000706125532547012,1.00346805002794,0.376511969394385,8.28596141705443,65.7042951342128
"1281","4","0","0","0","0","0","0","0","0","0","1","0",170.911947027803,7.485,0.184328100757168,5699.75345286474,31.0331819502788,0.202644555356217,0.141930589521076,0.127404221464753,0.393261433903494,0.147555905848904,1.60525632388704,110.845889595665
"129","4","0","1","0","0","0","0","0","0","0","1","0",12.4636723072468,7.485,0.0134420387884062,415.651805135365,2.26308000907429,0.0147777577625635,0.0103502207936192,0.0092908919240706,0.0286784025009225,0.00448650475684553,0.117062552433575,264.164746051962
"1301","4","0","0","0","0","0","0","0","0","0","1","0",297.430110503249,7.485,0.14123915885092,4367.36656949282,23.7787971945645,0.155273919423666,0.108752583181661,0.097621930800916,0.301331777947742,0.113062912848848,1.23000808085608,69.7220248342913
"131","3","0","0","0","0","0","0","0","0","0","1","0",85.3888319679108,7.485,0.092091638261848,2847.63761915615,15.504399811392,0.101242670503399,0.0709095384113491,0.0636520610577398,0.196476227286422,0.0737199864960045,0.80199754863559,102.71049983249
"1321","4","0","1","0","0","0","0","0","0","0","1","0",4.66254396960238,7.485,0.00502854178049152,155.491477082021,0.846597197799616,0.00552822194724427,0.00387192109628314,0.00347563634159209,0.0107283236856353,0.00235108318903786,0.0437920128916681,130.62136807927
"1331","4","0","1","0","0","0","0","0","0","0","1","0",3.78031347716903,7.485,0.00407705821558121,126.06991594777,0.686406995309768,0.00448219106550658,0.00313928952484323,0.00281798821594571,0.00869834750050553,0.00251280343423383,0.0355058394328615,129.407295941919
"134","3","0","0","0","0","0","0","0","0","0","1","0",92.8926617631947,7.485,0.100184499802797,3097.88331879715,16.8669009079188,0.110139709224871,0.0771409518558659,0.0692456990695982,0.213742233890584,0.0801983777669212,0.872475771037235,117.405557677597
"135","5","1","0","0","0","0","0","0","0","0","0","0",185.806259372787,7.485,0.361000950191474,11162.7929144194,60.7775382747935,0.455225122121756,0.277966721317493,0.249517273982708,0.770190497672216,0.288983731462722,0.814129934586678,150.62126271639
"1361","4","0","0","0","0","0","0","0","0","0","1","0",47.3917801994315,7.485,0.0511119145775507,1580.47150925729,8.60511956084229,0.0561908419200017,0.0393556060457535,0.0353276233289186,0.109046557531806,0.0409154373615815,0.445117829334355,88.6407653263998
"1371","3","1","0","0","0","0","0","0","0","1","1","0",1002.18672661673,7.62541337316058,1.08085583774298,33421.9892523619,181.97114701125,1.1882591450185,0.83224698675166,0.74706784580722,2.30599086944671,0.865232495029534,9.41283865431075,138.25378732523
"1381","4","0","1","0","0","0","0","0","0","0","1","0",14.7021674221086,7.485,0.015856250348329,490.30352179814,2.66953273168917,0.0174318664073144,0.0122091369078264,0.0109595507541863,0.0338290889066445,0.0130135367487124,0.138087171178995,135.08244412446
"1391","3","0","0","0","0","0","0","0","0","0","1","0",43.4282405942688,7.485,0.0468372474882413,1448.29117343446,7.88544344539655,0.0514914064337072,0.0360641602038315,0.0323730514684165,0.099926613824504,0.037493537252979,0.407891075516174,166.094526708075
"140","4","0","1","0","0","0","0","0","0","0","1","0",9.06742739915979,7.485,0.00977919713139385,302.390216205461,1.64640991571221,0.0107509440763813,0.00752987315381415,0.00675920245825417,0.0208637817287946,0.00201192813332082,0.0851640005688945,345.824232644143
"1411","4","1","1","0","0","0","0","0","0","1","1","1",466.993757000379,7.3896622685664,0.16,5492.65494554965,29.9056023668869,0.195281537999428,0.136773592068374,0.122775035139063,0.378972419907747,0.142194514758032,1.54692990876348,567.5258128139
"1421","4","1","1","0","0","0","0","0","0","1","1","1",361.825937894348,7.39702973205634,0.317529140282422,10519.2924252483,57.2739011541894,0.373994657592703,0.261942799371139,0.235133375046824,0.725791397275893,0.272324712906616,2.96261247592126,278.096451472014
"1431","4","1","1","0","0","0","0","0","0","1","1","1",253.932354269088,7.38562748839233,1.11661428492516,9297.91562422445,50.6239278153634,0.330570786116812,0.231529075293657,0.207832446713721,0.641521016649251,0.240705562861481,2.6186286791047,293.026917713091
"1441","4","0","1","0","0","0","0","0","0","0","1","0",11.7083886994517,7.485,0.0126274671459138,390.463803647442,2.12594007170108,0.0138822432517807,0.00972300966318989,0.00872787489928564,0.0269405259625593,0.00303836849750951,0.109968702018931,336.348164576657
"145","4","1","1","0","0","0","0","0","0","1","1","1",189.847561533116,7.42554958142737,0.0967271967697889,4549.2728329342,24.7692137478787,0.161741272114664,0.11328226349613,0.101688006543363,0.313882621569025,0.117772124962606,1.2812394509918,294.086923957338
"1461","4","0","1","0","0","0","0","0","0","0","1","0",36.2872365873154,7.485,0.039135692267213,1210.14537393409,6.5888221117549,0.043024557824693,0.0301340482432701,0.0270498770448885,0.083495454431679,0.0146594162154943,0.340820621521755,413.036108647471
"147","4","1","1","0","0","0","0","0","0","1","1","1",172.876975833685,7.38397291211108,0.15854435086716,7356.55504860043,40.0538923792801,0.261549177638242,0.183186905380442,0.164438019639228,0.507574478536866,0.190447385507431,2.07187146120423,304.777684468629
"1481","4","1","1","0","0","0","0","0","0","1","1","1",261.799824647792,7.24564202647858,0.295839155726135,14187.4847907999,77.2459371478301,0.50441068706047,0.353285119725886,0.317126955535772,0.978882799089624,0.367287320085386,3.99570786202803,302.639918730222
"1491","4","1","1","0","0","0","0","0","0","1","1","1",343.667407684135,7.39644460846974,0.255863750334829,8899.34779624694,48.4538641372311,0.316400419050505,0.221604265871323,0.19892342540147,0.614021343603866,0.230387390768828,2.50637759161445,327.936530380407
"150","4","1","1","0","0","0","0","0","0","1","1","1",293.720921484607,7.46268231833945,1.13029853994958,10122.3102092799,55.1124705891016,0.359880663613888,0.252057473799064,0.22625979636129,0.698401125489743,0.262047589485676,2.85080795343048,333.111701267859
"1511","4","1","1","0","0","0","0","0","0","1","1","1",398.44637782769,7.38006331370858,0.178684904603288,8786.72465518001,47.8406701689699,0.312396304252345,0.218799816437383,0.196406006939297,0.606250772830803,0.227471789346334,2.47465884964279,316.073073817261
"152","4","1","1","0","0","0","0","0","0","1","1","1",321.487821646361,7.42819077966419,0.496637531984597,12341.5798103674,67.1956243384814,0.438782831299151,0.307319906549305,0.27586620800734,0.851522335701629,0.319500309012487,3.47583438520915,309.332062771781
"153","4","1","1","0","0","0","0","0","0","1","1","1",239.689379455177,7.47815559396791,1.25694715514546,10448.2993012765,56.8873682042013,0.371470623455924,0.26017498712552,0.233546495393013,0.720893140033819,0.27048683457944,2.94261824927331,347.133192050245
"154","4","1","1","0","0","0","0","0","0","1","1","1",391.864179742843,7.3526683535089,0.581245091268793,13505.660805229,73.5336418739293,0.480169652151362,0.336306897273389,0.30188642723416,0.931839522677456,0.349636178608682,3.80368161458201,356.551950735318
"155","4","1","1","0","0","0","0","0","0","1","1","1",267.04366662679,7.40689043112466,0.289024665846955,7912.1129341027,43.0787124979523,0.281301046366433,0.197020952175933,0.176856174663429,0.545905871396491,0.204829735533132,2.22833661696315,327.814895719196
"1561","4","1","1","0","0","0","0","0","0","1","1","1",282.21024818334,7.38183379847575,0.254899224794935,7356.69558409972,40.0546575456236,0.261554174517855,0.183190404603776,0.164441161080605,0.50758417481915,0.190451023767686,2.07191104122987,330.129990702481
"1571","4","1","1","0","0","0","0","0","0","1","1","1",435.549910208059,7.37238459160967,0.136999445511028,8935.19089152535,48.649017365171,0.317674756079239,0.22249680080131,0.199724611001528,0.616494381774449,0.23131530122538,2.51647230115816,306.634791121122
"158","4","1","1","0","0","0","0","0","0","1","1","1",384.9515382762,7.46721813641552,0.337801410008688,11051.91324014,60.1738368788914,0.392931039177901,0.275205686494201,0.247038826840205,0.762540219535482,0.286113264586929,3.11261772439842,338.015373944718
"1591","4","1","1","0","0","0","0","0","0","1","1","1",338.864979798403,7.45839159367806,0.240021694862749,9476.28885616304,51.5951082342549,0.336912528225239,0.235970779303761,0.211819549442691,0.653828094970964,0.245323310641238,2.66886502066806,333.656531860277
"1601","4","1","1","0","0","0","0","0","0","1","1","1",362.783662281411,7.53916932620154,0.242804303710582,11252.0574377228,61.2635526614282,0.400046808998153,0.280189513221092,0.251512567233226,0.776349412050526,0.291294622006036,3.16898555526877,337.290824274482
"161","4","0","1","0","0","0","0","0","0","0","1","0",34.5039537326036,7.485,0.0372124266821583,1150.67455996984,6.2650241430787,0.0409101793125193,0.0286531549895888,0.0257205507678752,0.0793921933472933,0.0244805108520668,0.32407149386735,356.708767075398
"1621","4","1","1","0","0","0","0","0","0","1","1","1",349.755085151347,7.43366519399902,0.933777785636485,10566.8531402452,57.5328527640529,0.375685593412327,0.263127117668028,0.236196479952759,0.729072906626931,0.273555970691186,2.9760072904846,359.95195802537
"1631","4","1","1","0","0","0","0","0","0","1","1","1",315.082161741797,7.37450570202515,0.23336342401919,9359.82925815455,50.9610260891742,0.332772014914571,0.233070797857393,0.209216376219768,0.645792823136379,0.242308390224429,2.63606579357091,344.098515250299
"1641","4","1","1","0","0","0","0","0","0","1","1","1",373.665906924945,7.52488442674509,0.537144551790319,10246.2713165336,55.7873958477951,0.364287879365752,0.255144251034549,0.22903064777392,0.706953973842181,0.265256709266982,2.88571987650571,337.840817586052
"1651","4","1","1","0","0","0","0","0","0","1","1","1",486.130545264604,7.20824373110246,0.432895967394579,26805.5076501856,145.946698075304,0.953021956898069,0.667488783629102,0.599172380345415,1.84947866001053,0.693944220175133,7.54939858883513,361.219603560287
"166","4","1","1","0","0","0","0","0","0","1","1","1",392.709702916394,7.39453350097268,0.731753820367157,11318.1682817186,61.6235032938117,0.402397261604366,0.281835751492068,0.252990315255198,0.780910810387227,0.293006107852387,3.18760475563916,365.852720420466
"1671","4","1","1","0","0","0","0","0","0","1","1","1",408.35,7.42305487089963,0.865239404933527,9729.69247023358,52.9748030842611,0.345921841252983,0.242280828446496,0.217483774701344,0.671311986302724,0.251883453888852,2.74023262562865,316.954241088532
"1681","4","0","1","0","0","0","0","0","0","0","1","0",13.4178570700567,7.485,0.014471124874147,447.472973532255,2.43633524223594,0.01590910261706,0.0111426049986148,0.0100021777082017,0.0308739427830955,0.00975052932618796,0.126024542310375,172.010453472962
"1691","4","0","1","0","0","0","0","0","0","0","1","0",35.2124455428259,7.485,0.0379765330952881,1174.30209864864,6.39366790158642,0.0417502142328924,0.0292415085024152,0.0262486872571419,0.0810224040670844,0.0203977743110154,0.330725861531616,385.597839682011
"1701","4","0","1","0","0","0","0","0","0","1","1","1",-12.2065119938018,8.25126828527932,0.0174168786908711,249.793964290346,2.1356640955824,0.0233144552690513,0.00642182149668475,0.0194419550968544,0.0326989426047389,-0.00709190897922342,0.0596081198443488,537.778506336847
"1711","4","0","1","0","0","0","0","0","0","1","1","0",8.72547497885559,8.04163986652195,0.0377586372273325,1011.67037783721,2.86306298614611,0.0345663808635393,0.0202992868390538,0.029250420622727,0.0577331425997632,0.0182952966152707,0.200171751988856,652.641267858725
"172","4","0","1","0","0","0","0","0","0","0","1","0",20.127591106989,7.485,0.0217075557421246,671.236323206086,3.65464912211335,0.0238646092065293,0.016714577247502,0.0150038668444721,0.0463127676323727,0.0171253363487065,0.189044379561013,176.523177725045
"173","4","1","1","0","0","0","0","0","0","1","1","1",348.891755445721,7.33729634030303,0.162264923695475,6217.00653764839,33.8494457181051,0.221034565605588,0.154810801477223,0.138966165531688,0.428949940526689,0.160946616631158,1.75093346510968,821.174062570786
"1741","4","0","1","1","0","0","0","0","0","0","1","0",374.973169371699,7.485,0.404407610363036,12505.004210712,68.0854135587072,0.444593094330918,0.311389367076738,0.27951916617756,0.862798001435494,0.323731059405213,3.5218605956801,57.1932227391701
"1751","2","0","0","0","0","0","0","0","0","0","1","0",114.969754845643,8.19899761992069,0.135916574157291,3980.3357128611,24.2448928758867,0.166334647270428,0.11277743512814,0.0850919584152508,0.272979077801478,0.111077756606726,0.971694777131964,34.7916505028817
"176","5","1","0","1","0","0","0","0","0","0","1","0",536.536858774168,7.71649241478306,0.524772159227261,16226.890636194,88.3497950969624,0.576918119543119,0.404068732263857,0.00108348598802485,1.1195940899365,0.420083704661673,13.3705486872303,80.9937203684647
